-85.6733093261719,42.961612701416,"Bistro Bella Vita","44 Grandville Ave Sw","Grand Rapids",MI,"(616) 222-4600","Beer Bar",
-83.6270928,42.7916072,"Blackthorn Pub","105 South Saginaw",Holly,MI,"(248) 369-8714","Beer Bar",
-85.6237966,44.7602380,"Blue Tractor Cook Shop","423 S Union St.","Traverse City",MI,"(231) 922-9515","Beer Bar",
-83.2930755615234,42.6399459838867,"Bo's Bistro","93 North Saginaw Street",Pontiac,MI,"(248) 338-6200","Beer Bar",
-83.4691467285156,42.3696060180664,"Box Bar, The","777 W. Ann Arbor Trail",Plymouth,MI,"(734) 459-7390","Beer Bar",
-85.6233362,44.7640644,Brew,"108 E. Front St","Traverse City",MI,"(231) 946-2739","Beer Bar",
-85.6231945,44.7640498,"Brew TC","108 E Front St","Traverse City",MI,231-946-2739,"Beer Bar",
-85.2587051,45.3181245,"Bridge Street Tap Room","202 Bridge Street",Charlevoix,MI,231-437-3466,"Beer Bar",
-86.2757844,42.4026225,"Brix Corner Oven","402 Eagle Street","South Haven",MI,269-767-7342,"Beer Bar",
-82.9266128540039,42.4015846252441,"Cadieux Cafe","4300 Cadieux Rd",Detroit,MI,"(313) 882-8560","Beer Bar",
-83.046630859375,42.3364601135254,"Centre Street Pub","311 E. Grand River",Detroit,MI,"(313) 965-3651","Beer Bar",
-83.2492066,42.6352622,"CK Diggs","2010 Auburn Rd.","Rochester Hills",MI,"(248) 853-6600","Beer Bar",
-85.3992077,44.2500494,"Clam Lake Beer Co.","106 S. Mitchell St",Cadillac,MI,231-775-6150,"Beer Bar",
-83.4189147949219,42.7340126037598,"Clarkston Union","54 South Main",Clarkston,MI,"(248) 620-6100","Beer Bar",
-83.1709022,42.6465962,"Clubhouse BFD","2265 Crooks Road","Rochester Hills",MI,"(248) 289-6093","Beer Bar",
-83.7488098144531,42.2792091369629,"Conor O'Neills Traditional Irish Pub","318 South Main Street","Ann Arbor",MI,"(734) 665-2968","Beer Bar",
-85.5937423706055,42.284236907959,"Cosmo's Cucina And O'Duffy's Pub","804 West Vine Street",Kalamazoo,MI,"(269) 344-5666","Beer Bar",
-85.1833337,42.3201688,"Cricket Club","36 W. Michigan Ave","Battle Creek",MI,269-963-2725,"Beer Bar",
-84.4873520,42.7362170,Crunchy's,"254 W. Grand River Ave.","East Lansing",MI,"(517) 351-2506","Beer Bar",
-84.6611433,42.7410266,"Finley's American Grill","7433 W. Saginaw",Lansing,MI,517-323-4309,"Beer Bar",
-83.634646,43.008734,"Firkin and Fox - MI","1341 S Center Rd",Burton,MI,"(810) 743-9530","Beer Bar",
-88.2970384,47.4160503,"Fitzgerald's Restaurant","5033 Front St. ","Eagle River",MI,"(906) 337-0666","Beer Bar",
-85.671028137207,42.9665374755859,"Flanagan's Irish Pub","139 Pearl St.","Grand Rapids",MI,"(616) 454-7852","Beer Bar",
-83.0463190,42.3319640,"Forans Grand Trunk Pub","612 Woodward Ave.",Detroit,MI,"(313) 961-3043","Beer Bar","score: 60.0"
-85.6412811279297,42.2708473205566,"Gallagher's Eatery","4210 Stadium Drive",Kalamazoo,MI,"(269) 372-3600","Beer Bar",
-85.6672897338867,42.985279083252,"Graydon's Crossing","1223 Plainfield Ave NE","Grand Rapids",MI,"(616) 726-8260","Beer Bar",
-85.8579447,42.4971676,"Grill House","1071 32nd Street",Allegan,MI,"(269) 686-9192","Beer Bar",
-83.3890723,41.8707296,"Harbor Inn and Ale","13993 LaPlaisance Rd",Monroe,MI,"(734) 384-3604","Beer Bar",
-83.7485885620117,42.2825508117676,"Heidelberg, The","215 North Main","Ann Arbor",MI,"(734) 663-7758","Beer Bar","score: 82.5"
-83.741635,42.27893,"HopCat - Ann Arbor","311 Maynard","Ann Arbor",MI,"(734) 436-2875","Beer Bar",
-83.0616428,42.3524512,"HopCat - Detroit","4265 Woodward Ave",Detroit,MI,"(313) 769-8828","Beer Bar",
-84.4818588165329,42.73592380276291,"HopCat - East Lansing","300 Grove St","East Lansing",MI,"(517) 816-4300","Beer Bar",
-85.67059072520067,42.96237907431177,"HopCat - Grand Rapids","25 Ionia Ave SW","Grand Rapids",MI,"(616) 451-4677","Beer Bar","score: 85.0"
-85.581085,42.293373,"HopCat - Kalamazoo","300 E Water Street",Kalamazoo,MI,"(269) 210-0075","Beer Bar",
-85.2077255249023,42.2987365722656,"Hunt Club, The","544 Columbia Ave W","Battle Creek",MI,"(269) 962-0800","Beer Bar",
-83.0419820,42.3322990,"Jacoby's German Biergarten","624 Brush St.",Detroit,MI,"(313) 962-7067","Beer Bar","score: 73.3"
-85.6720352172852,42.9791603088379,"JD Reardon's","940 Monroe Ave NW","Grand Rapids",MI,"(616) 454-8590","Beer Bar",
-83.376045,42.464735,"John Cowley and Sons","33338 Grand River Ave",Farmington,MI,248-474-5941,"Beer Bar",
-85.5826188,42.2926536,"Kalamazoo Beer Exchange","211 East Water Street",Kalamazoo,MI,"(269) 532-1188","Beer Bar",
-83.1425630,42.4878420,"Lockhart's BBQ","202 East Third Street","Royal Oak",MI,"(248) 548-4227","Beer Bar",
-85.6466674804688,42.9698638916016,"Logan's Alley","916 Michigan St Ne","Grand Rapids",MI,"(616) 458-1612","Beer Bar","score: 84.2"
-83.0600204467773,42.3509559631348,"Magic Stick","4120 Woodward",Detroit,MI,"(313) 833-7665","Beer Bar",
-83.0760550,42.3311280,"Mercury Burger and Bar","2163 Michigan Avenue",Detroit,MI,313-964-5000,"Beer Bar",
-83.0507937,42.3319740,"Michael Symon's Roast","1128 Washington Blvd",Detroit,MI,"(313) 961-2500","Beer Bar","score: 95.0"
-84.5527010,42.7296840,"Midtown Beer Company","402 S Washington",Lansing,MI,"(517) 977-1349","Beer Bar",
-86.4482818,43.9555609,"Mitten Bar, The","109 W. Ludington Ave",Ludington,MI,"(231) 843-7616","Beer Bar",
-85.6323089599609,42.9553642272949,"Mulligans Pub","1518 Wealthy St","Grand Rapids",MI,"(616) 451-077","Beer Bar",
-83.1669158935547,42.2037620544434,"Oak Cafe","1167 Oak Street",Wyandotte,MI,"(734) 283-8380","Beer Bar",
-83.193153,42.198787,"Old Chicago - Southgate","Trenton Rd",Southgate,MI,"(734) 282-8111","Beer Bar",
-83.0442886352539,42.3343200683594,"Old Shillelagh","349 Monroe",Detroit,MI,"(313) 964-0007","Beer Bar",
-83.3958070,42.4004210,"One Under","35780 Five Mile Road",Livonia,MI,734-464-5555,"Beer Bar",
-83.1358070,42.4600442,"One-Eyed Betty's","175 W. Troy",Ferndale,MI,"(248) 808-6633","Beer Bar","score: 68.3"
-83.1340577,42.6838539,"Paint Creek Tavern","613 N. Main St.",Rochester,MI,"(248) 609-0552","Beer Bar",
-83.1349150,42.6808670,"Penny Black","124 W Fourth St",Rochester,MI,"(248) 841-1522","Beer Bar",
-86.2669548,43.1908430,"Pints and Quarts","950 W. Norton","Roosevelt Park",MI,"(231) 830-9889","Beer Bar",
-83.0503311157227,42.328426361084,"Post Bar","408 W. Congress",Detroit,MI,"(313) 962-1293","Beer Bar",
-83.6147003173828,42.2412414550781,"Pub 13","13 North Washington",Ypsilanti,MI,"(734) 485-4120","Beer Bar",
-83.6328970,42.9906600,"Red Baron","2495 S. Center Rd",Burton,MI,"(810) 744-1310","Beer Bar",
-83.7409820556641,42.2788238525391,"Red Hawk Bar and Grill","316 South State","Ann Arbor",MI,"(734) 994-4004","Beer Bar","score: 83.3"
-83.190261,42.522261,"Redcoat Tavern","31542 Woodward Avenue","Royal Oak",MI,248-549-0300,"Beer Bar",
-85.6642456054688,42.9888725280762,"Rezervoir Lounge","1418 Plainfield Ave NE","Grand Rapids",MI,"(616) 451-0010","Beer Bar",
-83.238646,42.779421,"Rio on Main","305 S Broadway St.","Lake Orion",MI,248-783-7300,"Beer Bar",
-83.0512590,42.3368340,"Rub BBQ Pub","18 W. Adams",Detroit,MI,"(313) 964-0782","Beer Bar",
-86.4826431274414,42.1100616455078,"Schu's Grill And Bar","501 Pleasant St.","St. Joseph",MI,"(269) 983-7248","Beer Bar",
-83.4696502685547,42.3709411621094,"Sean O'Callaghan's","821 Penniman",Plymouth,MI,"(734) 459-6666","Beer Bar",
-85.5808639526367,42.2947387695312,"Shakespeare's Pub","241 E. Kalamazoo Avenue",Kalamazoo,MI,"(269) 488-7782","Beer Bar",
-83.034450,42.626013,"Shamrock Irish Pub","7715 Auburn Road",Utica,MI,586-731-6886,"Beer Bar",
-82.897623,42.465831,"Shores Inn","23410 Greater Mack","St. Clair Shores",MI,"(586) 773-8940","Beer Bar",
-83.609001159668,42.2459983825684,"Sidetrack Bar And Grill","56 East Cross Street",Ypsilanti,MI,"(734) 483-1035","Beer Bar",
-83.0755767822266,42.3315353393555,"Slow's Barbecue","2138 Michigan Avenue",Detroit,MI,"(313) 962-9828","Beer Bar","score: 75.0"
-85.6720227,42.9737774,"SpeakEZ Lounge","600 Monroe Ave NW","Grand Rapids",MI,616-458-3125,"Beer Bar",
-83.5420488,42.2194798,"Spirits Restaurant and Grill","2111 Rawsonville",Belleville,MI,"(734) 340-3781","Beer Bar",
-85.7963576,44.9069470,"Sugarfoot Saloon","4997 South Good Harbor Trail",Cedar,MI,"(231) 228-6166","Beer Bar",
-84.5527230,42.7322040,"Tavern on the Square","206 S. Washington Sq",Lansing,MI,517-374-5555,"Beer Bar",
-84.5491315,42.7471397,"The Grid Arcade &amp; Bar","226 E Grand River Ave",Lansing,MI,5178853010,"Beer Bar",
-83.2646020,42.8240470,"The Ox","23 South Washington Street",Oxford,MI,"(248) 628-1400","Beer Bar",
-83.6223900,42.2454670,"The Wurst Bar","705 W. Cross St",Ypsilanti,MI,"(734) 485-6720","Beer Bar",
-83.0541534423828,42.338249206543,"Town Pump Tavern","100 W. Montcalm",Detroit,MI,"(313) 961-1929","Beer Bar",
-84.4290924072266,42.7168769836426,"Travelers Club - Tuba Museum","2138 Hamilton",Okemos,MI,"(517) 349-1701","Beer Bar",
-86.0146790,42.8120880,"Triple Root","146 E Main Ave",Zeeland,MI,"(616) 953-0050","Beer Bar",
-83.0604934692383,42.3510551452637,"Union Street","4145 Woodward Ave",Detroit,MI,"(313) 831-3965","Beer Bar",
-83.4421204,42.5431168,"Uptown Grille","3100 E. West Maple",Commerce,MI,,"Beer Bar",
-85.6045074462891,42.2865676879883,"Waldo's Tavern / Pilsen Klub","1408 W. Michigan Ave.",Kalamazoo,MI,"(269) 349-2020","Beer Bar",
-82.5280392,43.2189340,"Water Tower Sports Pub","7245 Lakeshore Rd",Lexington,MI,810-859-3310,"Beer Bar",
-84.4130167,42.7212398,Weidmann's,"210 22nd Ave",Meridian,MI,601-581-5770,"Beer Bar",
-83.0447235107422,42.3342933654785,"Well, The","1228 Randolph",Detroit,MI,"(313) 964-0776","Beer Bar",
-84.2453168,43.6133372,"WhichCraft Taproom","124 Ashman St.",Midland,MI,"(989) 832-3395","Beer Bar",
-83.0801240,42.3539940,"Woodbridge Pub","5169 Trumbull St.",Detroit,MI,"(313) 833 2701","Beer Bar",
-82.9456939697266,42.3848075866699,"Ye Olde Tap Room","14915 Charlevoix",Detroit,MI,"(313) 824-1030","Beer Bar",
-86.1076278686523,41.9834403991699,Zeke's,"109 South Front Street",Dowagiac,MI,"(269) 782-5070","Beer Bar",
-83.7805328369141,42.280403137207,"Zingerman's Roadhouse","2501 Jackson Ave.","Ann Arbor",MI,"(734) 663-3663","Beer Bar","score: 73.3"
-83.779465,42.278321,"A and L Wine Castle","2424 W Stadium Blvd","Ann Arbor",MI,"734) 665-9463","Beer Store",
-85.6526184082031,42.9555320739746,"Art Of The Table","648 Wealthy SE","Grand Rapids",MI,"(616) 301-1885","Beer Store",
-85.6068649291992,42.9124641418457,"B and B Liquors","2440 28th St.","Grand Rapids",MI,"(616) 956-9413","Beer Store",
-85.6141662597656,42.2603569030762,"Bacchus Wine And Spirits","3112 Oakland Drive",Kalamazoo,MI,"(269) 344-0168","Beer Store",
-82.9884567260742,42.5210990905762,"Bee Bee's Liquor and Wine Shop","30913 Schoenherr Rd",Warren,MI,"(586) 751-0530","Beer Store",
-83.3361601,42.4318332,"Beer Baron","19610 Middlebelt",Livonia,MI,"(248) 987-6563","Beer Store",
-83.7483978271484,42.2777633666992,"Beer Depot","114 E. Williams","Ann Arbor",MI,"(734) 623-4430","Beer Store","score: 70.0"
-83.9327067,42.5733338,"Bella's Market","1644 Pinckney Rd",Howell,MI,"(517) 545-0000","Beer Store",
-85.5689849853516,42.9147796630859,"Beverage Selections","2675 E. Paris SE","Grand Rapids",MI,"(616) 942-8130","Beer Store",
-83.2038068,42.5182748,"Beverage Warehouse","31111 Greenfield Rd","Beverly Hills",MI,"(248) 644-2155","Beer Store",
-86.1053009033203,42.7901611328125,"Butch's Dry Dock","44 East 8th St",Holland,MI,"(616) 396-8227","Beer Store",
-83.7798461914062,42.5304679870605,"Canopy Bottle and Gourmet Shoppe","204 E Saint Paul St",Brighton,MI,"(989) 227-7300","Beer Store",
-84.4150644,42.7265389,"Cash Saver","1700 N. Frontage Rd",Meridian,MI,"(601) 482-8789","Beer Store",
-83.033316,42.524134,"Champanes Wine Cellars","7001 Chicago Road",Warren,MI,"(586) 978-9463","Beer Store","score: 90.0"
-83.143800,42.484189,"Cloverleaf Fine Wine And Spirits","711 S Main St","Royal Oak",MI,"(248) 357-0400","Beer Store",
-83.6180190,42.6352490,"Colasanti's Produce and Plants","468 S Milford Rd",Highland,MI,"(248) 887-0012","Beer Store",
-83.0388031005859,42.3459815979004,"Cost Plus Wine Shop - Detroit","2448 Market St",Detroit,MI,"(313) 259-3845","Beer Store",
-83.7394866943359,42.2452239990234,"Cost Plus World Market - Ann Arbor","2900 South State Street Suite 15","Ann Arbor",MI,"(734) 327-1900","Beer Store","score: 65.0"
-85.5980056,42.9987969,"Crushed Grape, The","2869 Knapp NE","Grand Rapids",MI,"(616) 719-2518","Beer Store",
-85.6838607788086,42.8841781616211,"D. Schuler's Wine Cellars","2771 44th Street SW","Grand Rapids",MI,"(616) 538-4560","Beer Store",
-83.1800574,42.2045349,"Discount Drinks, Etc.","2811 Fort St.",Wyandotte,MI,"(7340 282-3800","Beer Store",
-83.6193923950195,42.245662689209,"Eagles Market","501 W Cross St",Ypsilanti,MI,"(734) 482-9401","Beer Store",
-85.5549392700195,42.9127388000488,"Erika's Import Haus","4547 28th St. SE","Grand Rapids",MI,"(616) 942-1450","Beer Store",
-83.4748353,42.6561186,"Famous Market","9610 Highland Rd","White Lake",MI,"(248) 698-3958","Beer Store",
-82.9864959716797,42.5078773498535,"Finesse Liquor Store","13625 12 Mile Road",Warren,MI,"(586) 777-4480","Beer Store","score: 76.7"
-85.598991394043,42.9100112915039,"G.B. Russo and Son","2770 29th St. SE","Grand Rapids",MI,"(616) 942-2980","Beer Store",
-84.4942369,42.7198384,"Goodrich's Shop-Rite","940 Trowbridge Rd.","East Lansing",MI,"(517) 351-5760","Beer Store",
-85.6307601928711,42.9701385498047,"Grapevine, The","1559 Michigan St NE","Grand Rapids",MI,"(616) 459-4870","Beer Store",
-83.6171470,42.5584480,"Holden's Party Store and Deli","2055 South Milford Rd",Milford,MI,248-685-1260,"Beer Store",
-83.457845,42.305793,"Holiday Market - Canton","520 S Lilley Rd",Canton,MI,"(734) 844-2200","Beer Store",
-83.1437149047852,42.4795379638672,"Holiday Market - Royal Oak","1203 S Main St","Royal Oak",MI,"(248) 541-1414","Beer Store","score: 90.0"
-84.6611650,42.7423700,"Horrocks Farm Market","7420 W. Saginaw",Lansing,MI,5173233782,"Beer Store",
-83.656364440918,42.2499656677246,"Huckleberry Party Store","2872 Washtenaw Rd",Ypsilanti,MI,"(734) 434-2777","Beer Store",
-85.5689849853516,42.9147796630859,"International Beverage Selections","2675 East Paris SE","Grand Rapids",MI,"(616) 942-7240","Beer Store",
-83.3695796,41.9244169,"Jake's Liquor","1092 North Dixie Highway",Monroe,MI,"(734) 243-1133","Beer Store",
-83.4466110,45.0732748,"Jimmie Garant's Party Store","1226 W Chisholm",Alpena,MI,"(989) 354-4366","Beer Store","score: 83.3"
-83.7408920,43.3260438,"Lager Mill","701 Mill St",Frankenmuth,MI,"(989) 652-3377","Beer Store",
-86.0971832275391,42.7592391967773,"Lincolnshire Party Store","1080 Lincoln Ave.",Holland,MI,"(616) 396-1279","Beer Store",
-83.356581,42.459095,"Liquor 'R' Us"," 22804 Orchard Lake Road",Farmington,MI,248-478-0442,"Beer Store",
-84.7245040,45.7845780,"Mackinac Island Brewhouse","312 N Huron St","Mackinaw City",MI,231-436-5940,"Beer Store",
-83.7485885620117,42.2824478149414,"Main Party Store","201 North Main Street","Ann Arbor",MI,"(734) 769-1515","Beer Store",
-85.6543121337891,42.9675369262695,"Martha's Vineyard","200 Union NE","Grand Rapids",MI,"(616) 459-0911","Beer Store",
-83.248908996582,42.3052253723145,"Merchant's Fine Wine","22250 Michigan Ave",Dearborn,MI,"(313) 563-8700","Beer Store",
-83.7280426025391,42.257884979248,"Morgan and York","1924 Packard Street","Ann Arbor",MI,"(734) 662-0798","Beer Store",
-84.5084522,42.7308500,"Oade's Big Ten","314 South Clippert St.",Lansing,MI,"(517) 332-4551","Beer Store","score: 80.0"
-83.2649950,42.8244133,"Oxford Wine and Beverage Co","11 S. Washington",Oxford,MI,"(248) 236-9881","Beer Store",
-85.3900309,42.9288602,Pauly's,"11250 Fulton St E",Lowell,MI,"(181) 897-2669","Beer Store","score: 100.0"
-85.7583866,42.8826080,"Peters Gourmet Outlet","3845 Rivertown Pkwy Ste 300",Grandville,MI,"(616) 261-5418","Beer Store",
-83.6157580,42.6297540,"Pineridge Winery","1065 S Milford Rd",Highland,MI,"(248) 887-2440","Beer Store",
-85.6068267822266,43.0434226989746,"Plainfield Party Store","4460 Plainfield Ave NE","Grand Rapids",MI,"(616) 364-4661","Beer Store",
-85.5798784,43.0610345,"Riverside Liquors","5432 Northland Dr NE","Grand Rapids",MI,"(616) 419-4090","Beer Store",
-86.2218310,43.0519430,"Seaway Party Store","815 Taylor Avenue","Grand Haven",MI,"(616) 842-7650","Beer Store",
-82.8781526,42.5189741,"Shores Canteen","30631 Jefferson","ST. CLAIR SHORES",MI,5862948040,"Beer Store",
-85.73828125,42.9716644287109,"Siciliano's Market","2840 Lake Michigan Dr. NW","Grand Rapids",MI,"(616) 453-9674","Beer Store","score: 92.5"
-85.6324996948242,42.9561614990234,"Smitty's Specialty Beverage","1489 Lake Dr SE","Grand Rapids",MI,"(616) 451-0640","Beer Store",
-85.688060,42.201065,"Stillwater's Wines and Spirits","7058 West Q Ave.",Kalamazoo,MI,269-375-3662,"Beer Store",
-83.4487494,42.3185557,"Super Fine Wine and Liquor","1634 Haggerty Rd",Canton,MI,734-844-1566,"Beer Store",
-85.0209359,41.9438993,"Super Liquor 2","487 W. Chicago St",Coldwater,MI,"(517) 279-7896","Beer Store","score: 80.0"
-83.7392807006836,42.2338371276855,"Super Liquor IV","3666 South State Street","Ann Arbor",MI,"(734) 930-2999","Beer Store","score: 76.7"
-83.3289099,42.6114610,"Sylvan Market","2310 Orchard Lake Rd","Sylvan Lake",MI,"(248) 682-3150","Beer Store",
-85.5948961,44.7477985,"The Beverage Company","1116 Carver","Traverse City",MI,"(231) 946-7596","Beer Store",
-85.7622827,42.8651381,"The Copper Vine","5570 Wilson Ave",Grandville,MI,"(616) 261-4888","Beer Store",
-85.6100387573242,42.2943649291992,"Tiffany's Party Store","1714 West Main St",Kalamazoo,MI,"(269) 381-1414","Beer Store","score: 82.2"
-85.6332431,44.7673648,"Tilley's Party Store","617 Randolph St","Traverse City",MI,231-947-5248,"Beer Store",
-85.6261174,42.8858837,"Town and Country Party Store","4301 Kalamazoo Ave SE","Grand Rapids",MI,"(616) 455-4540","Beer Store",
-83.2800521850586,42.4718208312988,"Treasure Island Party Shoppe","24123 W. 10 Mile",Southfield,MI,"(248) 352-1400","Beer Store",
-83.4462256,42.5986343,"Union Lake Liquor Shop","2515 Union Lake Road","Commerce Twp",MI,"(248) 363-0145","Beer Store",
-83.7329177856445,42.2748527526855,"Village Corner, The","601 S. Forest","Ann Arbor",MI,"(734) 995-1818","Beer Store",
-85.6246109008789,42.8441314697266,"Vineyards, The","6630 Kalamazoo SE","Grand Rapids",MI,"(616) 656-5777","Beer Store",
-83.6978378295898,42.2573204040527,"Whole Foods Market - Ann Arbor","3135 Washtenaw Ave.","Ann Arbor",MI,"(734) 975-4500","Beer Store",
-83.3603871,42.5303443,"Whole Foods West Bloomfield","7350 Orchard Lake Rd","West Bloomfield",MI,"(248) 538-4600â€Ž","Beer Store",
-83.3752670288086,42.4260292053223,"Wine Castle","33415 7 Mile Rd",Livonia,MI,"(248) 477-5533","Beer Store",
-83.3339462280273,42.3848419189453,"Wine Palace","13971 Middlebelt Rd",Livonia,MI,"(734) 522-4400","Beer Store",
-83.5342250,42.5246990,"Wixom Liquor","49122 Pontiac Trail",Wixom,MI,"(248) 624-1550","Beer Store",
-84.2925515,42.0077851,"Woodstock Wine and Cheese","6409 US Highway 223",Addison,MI,"(519) 547-7522","Beer Store",
-84.4312613,42.2860115,"127 Brewing","3090 Shirley Dr",Jackson,MI,517-258-1346,Brewery,
-85.5379009,42.2662438,"American Brewers","3408 Miller Road Suite 309",Kalamazoo,MI,"(269) 217-1920",Brewery,
-83.018323,42.337722,"Atwater Downtown Detroit","237 Jos Campau",Detroit,MI,"(313) 877-9205",Brewery,
-85.672804,42.970781,"Atwater in Grand Rapids","201 Michigan Street NW","Grand Rapids",MI,616-649-3020,Brewery,
-82.9399886,42.3812725,"Atwater in the Park","1175 Lakepointe St","Grosse Pointe Park",MI,"(313) 344-5104",Brewery,
-83.4360848,45.0730557,"Austin Brothers Beer Company","821 W Miller St",Alpena,MI,"(989) 340-2300",Brewery,
-84.4434460,42.5786070,"BAD Brewing Company","440 South Jefferson Street",Mason,MI,"(517) 676-7664",Brewery,
-82.8896029,42.4782280,"Baffin Brewing Co","25113 Jefferson Ave.","St. Clair Shores",MI,586-218-7990,Brewery,
-85.8497117,42.1681986,"Barn Brewers Brewery","114 N. Main Street",Lawton,MI,"(269) 299-0482",Brewery,
-84.9555778,45.3755621,"Beards Brewery","207A Howard Street",Petoskey,MI,,Brewery,
-85.6101877,44.7306592,"Beggars Brewery","4177 Village Park Dr. Suite C","Traverse City",MI,,Brewery,
-85.4607849121094,42.2874374389648,"Bell's Brewery, Inc.","8938 Krum Ave.",Galesburg,MI,"(269) 382-2338",Brewery,"score: 100.0"
-82.4855363,42.8258003,"Bella Casa di Vino Winery and Microbrewery","201 North Riverside Avenue","Saint Clair",MI,"(810) 326-1212",Brewery,
-84.4170426,42.2591858,"Bifferhaus Brewing Co","900 Lansing Ave",Jackson,MI,"(269) 832-8940",Brewery,
-86.1351840,42.8281710,"Big Lake Brewing","977 Butternut Avenue, Suite #4",Holland,MI,"(616) 796-8888",Brewery,"score: 91.7"
-83.9819853,42.2986141,"Bitter Old Fecker Rustic Ales","12855 Old US 12 East Unit 6B",Chelsea,MI,"(734) 444-5201",Brewery,
-87.3945450,46.5470202,"Blackrocks Brewery","424 N. 3rd St",Marquette,MI,"(906) 273-1333",Brewery,"score: 93.3"
-85.5770902,42.3032838,"Boatyard Brewing Co","432 E Paterson St",Kalamazoo,MI,,Brewery,
-85.4994052,44.7749272,"Bravo Zulu Brewing","6060 US31 North",Williamsburg,MI,,Brewery,
-85.6354376,44.7154521,"Brewery Terra Firma","2959 Hartman Road","Traverse City",MI,231-926-1600,Brewery,
-87.8876023,47.4677909,"Brickside Brewery","64 Gratiot St","Copper Harbor",MI,"(906) 289-4772",Brewery,
-84.4748089,45.6468591,"Cheboygan Brewing Company","101 North Main Street",Cheboygan,MI,"(231) 268-3218",Brewery,
-87.3556580,46.4966340,"Chocolay River Brewery","200 W Main St",Marquette,MI,"(906) 249-1338",Brewery,
-87.6688613,46.4911759,"Cognition Brewing Company","113 E. Canda St.",Ishpeming,MI,609-486-4233,Brewery,
-85.532381,42.1191115,"Distant Whistle Brewhouse","118 S. Main St",Vicksburg,MI,269-370-7549,Brewery,
-85.6457389,44.7552547,"Earthen Ales","1371 Gray Dr., Suite 200","Traverse City",MI,231-252-4270,Brewery,
-85.5084809,42.7990053,"Essential Bean Coffee and Pub","8980 N Rodgers Court",Caledonia,MI,616-891-7700,Brewery,
-83.8727580,42.5862860,"Eternity Brewing","4060 E Grand River Ave",Howell,MI,517-295-4904,Brewery,
-85.9743356,42.1087390,"Final Gravity Brewing Co","103 N Phelps Street",Decatur,MI,269-436-8052,Brewery,
-85.5897423,42.2911457,"Gonzo's BiggDogg Brewing","140 South Westnedge Ave",Kalamazoo,MI,269-382-2739,Brewery,
-84.4070640,42.2490130,"Grand River Brewery","117 W. Louis Glick Hwy.",Jackson,MI,"(517) 962-2427",Brewery,
-85.4836249,42.9557176,"Gravel Bottom Craft Brewery and Supply","418 Ada Drive",Ada,MI,,Brewery,
-86.5946671,41.8856286,"Greenbush Brewing Company","5885 Sawyer Road",Sawyer,MI,"(260) 405-1076",Brewery,"score: 97.8"
-86.5590426,41.9476442,"Haymarket Taproom","9301 Red Arrow Highway",Bridgman,MI,"(269) 266-5050",Brewery,
-84.6071741,43.2916512,"Hometown Cellars Winery","108 East Center Street",Ithaca,MI,"(989) 875-6010",Brewery,
-85.6473848,44.9686958,"Hop Lot Brewing Co.","658 South West-Bay Shore Drive","Suttons Bay",MI,231-866-4445,Brewery,
-85.5624926,42.8795961,"Jaden James Brewery","4665 Broadmoor ","Grand Rapids",MI,"(616) 656-4665",Brewery,
-83.8894729614258,42.337272644043,"Jolly Pumpkin Artisan Ales","3115 Broad Street",Dexter,MI,"(734) 426-4962",Brewery,"score: 90.0"
